Symbol,Entry Date,Entry Price,Exit Date,Exit Price,PnL,Strategy
TSLA,2025-05-11 13:26:16.885021,298.26,2025-05-11 13:27:18.755724,298.26,0.0,Breakout
TSLA,2025-05-11 13:27:18.558688,298.26,2025-05-11 13:27:22.017364,298.26,0.0,Breakout
TSLA,2025-05-11 13:27:21.833772,298.26,2025-05-11 13:27:50.249593,298.26,0.0,Breakout
TSLA,2025-05-11 13:27:50.074401,298.26,2025-05-11 13:28:51.049604,298.26,0.0,Breakout
TSLA,2025-05-11 13:28:50.866266,298.26,2025-05-11 13:28:53.506601,298.26,0.0,Breakout
TSLA,2025-05-11 13:28:53.330861,298.26,2025-05-11 13:29:56.569618,298.26,0.0,Breakout
TSLA,2025-05-11 13:29:56.385009,298.26,2025-05-11 13:30:57.783759,298.26,0.0,Breakout
TSLA,2025-05-11 13:30:57.587108,298.26,2025-05-11 13:31:01.104822,298.26,0.0,Breakout
TSLA,2025-05-11 13:31:00.910730,298.26,2025-05-11 13:32:01.719208,298.26,0.0,Breakout
TSLA,2025-05-11 13:32:01.527118,298.26,2025-05-11 13:32:06.243476,298.26,0.0,Breakout
TSLA,2025-05-11 13:32:06.055169,298.26,2025-05-11 13:32:20.862415,298.26,0.0,Breakout
TSLA,2025-05-11 13:32:20.688272,298.26,2025-05-11 13:32:56.211049,298.26,0.0,Breakout
TSLA,2025-05-11 13:32:56.033694,298.26,2025-05-11 13:33:56.982337,298.26,0.0,Breakout
TSLA,2025-05-11 13:33:56.785944,298.26,2025-05-11 13:33:59.170567,298.26,0.0,Breakout
TSLA,2025-05-11 13:33:58.989580,298.26,2025-05-11 13:34:59.882395,298.26,0.0,Breakout
TSLA,2025-05-11 13:34:59.694339,298.26,2025-05-11 13:35:02.231193,298.26,0.0,Breakout
TSLA,2025-05-11 13:35:02.032115,298.26,2025-05-11 13:36:02.979794,298.26,0.0,Breakout
TSLA,2025-05-11 13:36:02.789205,298.26,2025-05-11 13:36:05.282700,298.26,0.0,Breakout
TSLA,2025-05-11 13:36:05.101234,298.26,2025-05-11 13:37:06.114693,298.26,0.0,Breakout
TSLA,2025-05-11 13:37:05.925064,298.26,2025-05-11 13:37:08.271132,298.26,0.0,Breakout
TSLA,2025-05-11 13:37:08.087883,298.26,2025-05-11 13:46:48.868084,298.26,0.0,Breakout
TSLA,2025-05-11 13:46:48.639777,298.26,2025-05-11 13:47:48.033149,298.26,0.0,Breakout
TSLA,2025-05-11 13:47:47.852641,298.26,2025-05-11 13:47:52.161933,298.26,0.0,Breakout
TSLA,2025-05-11 13:47:51.969828,298.26,2025-05-12 08:46:30.612889,321.8538,23.59,Breakout
TSLA,2025-05-12 08:46:30.373891,321.8538,2025-05-12 08:47:31.196536,321.92,0.07,Breakout
MSFT,2025-05-12 08:46:31.281956,447.16,2025-05-12 08:46:31.505072,447.16,0.0,Breakout
TSLA,2025-05-12 08:47:31.010124,321.92,2025-05-12 08:47:34.555341,321.89,-0.03,Breakout
MSFT,2025-05-12 08:47:31.757066,447.18,2025-05-12 08:47:31.935521,447.18,0.0,Breakout
TSLA,2025-05-12 08:47:34.382694,321.89,2025-05-12 08:48:35.301887,321.88,-0.01,Breakout
MSFT,2025-05-12 08:47:35.078828,447.18,2025-05-12 08:47:35.255381,447.18,0.0,Breakout
TSLA,2025-05-12 08:48:35.117804,321.88,2025-05-12 08:48:37.772860,321.88,0.0,Breakout
MSFT,2025-05-12 08:48:35.882316,447.37,2025-05-12 08:48:36.064986,447.37,0.0,Breakout
TSLA,2025-05-12 08:48:37.591760,321.88,2025-05-12 08:49:38.433696,322.01,0.13,Breakout
MSFT,2025-05-12 08:48:38.316996,447.37,2025-05-12 08:48:38.488526,447.37,0.0,Breakout
TSLA,2025-05-12 08:49:38.252579,322.01,2025-05-12 08:49:41.117935,322.01,0.0,Breakout
MSFT,2025-05-12 08:49:38.968554,447.37,2025-05-12 08:49:39.149211,447.37,0.0,Breakout
TSLA,2025-05-12 08:49:40.937899,322.01,2025-05-12 08:50:41.791745,322.14,0.13,Breakout
MSFT,2025-05-12 08:49:41.668846,447.37,2025-05-12 08:49:41.855621,447.37,0.0,Breakout
TSLA,2025-05-12 08:50:41.609531,322.14,2025-05-12 08:50:44.379884,322.14,0.0,Breakout
MSFT,2025-05-12 08:50:42.360237,447.2,2025-05-12 08:50:42.562165,447.2,0.0,Breakout
TSLA,2025-05-12 08:50:44.207504,322.14,2025-05-12 08:51:45.665370,322.35,0.21,Breakout
MSFT,2025-05-12 08:50:44.922738,447.2,2025-05-12 08:50:45.096520,447.2,0.0,Breakout
TSLA,2025-05-12 08:51:45.484773,322.35,2025-05-12 08:51:48.810081,322.35,0.0,Breakout
TSLA,2025-05-12 08:51:48.623141,322.35,2025-05-12 08:52:49.696793,322.56,0.21,Breakout
MSFT,2025-05-12 08:51:49.358705,447.2,2025-05-12 08:51:49.540116,447.2,0.0,Breakout
TSLA,2025-05-12 08:52:49.515270,322.56,2025-05-12 08:52:54.247747,322.59,0.03,Breakout
MSFT,2025-05-12 08:52:50.244006,447.0938,2025-05-12 08:52:50.421166,447.0938,0.0,Breakout
TSLA,2025-05-12 08:52:54.064042,322.59,2025-05-12 08:53:55.650323,322.48,-0.11,Breakout
MSFT,2025-05-12 08:52:54.793949,447.0938,2025-05-12 08:52:54.981533,447.0938,0.0,Breakout
TSLA,2025-05-12 08:53:55.469018,322.48,2025-05-12 08:53:59.253211,322.5,0.02,Breakout
MSFT,2025-05-12 08:53:56.205952,447.4684,2025-05-12 08:53:56.387523,447.4684,0.0,Breakout
TSLA,2025-05-12 08:53:59.063637,322.5,2025-05-12 08:55:00.683894,322.62,0.12,Breakout
MSFT,2025-05-12 08:53:59.877382,447.4684,2025-05-12 08:54:00.061435,447.4684,0.0,Breakout
TSLA,2025-05-12 08:55:00.496554,322.62,2025-05-12 08:55:04.402266,322.6399,0.02,Breakout
MSFT,2025-05-12 08:55:01.252588,447.4684,2025-05-12 08:55:01.431472,447.4684,0.0,Breakout
TSLA,2025-05-12 08:55:04.213304,322.6399,2025-05-12 08:56:05.694294,322.5233,-0.12,Breakout
MSFT,2025-05-12 08:55:04.995164,447.4684,2025-05-12 08:55:05.186259,447.4684,0.0,Breakout
TSLA,2025-05-12 08:56:05.504490,322.5233,2025-05-12 08:56:09.565662,322.5233,0.0,Breakout
MSFT,2025-05-12 08:56:06.281975,447.3943,2025-05-12 08:56:06.465939,447.3943,0.0,Breakout
TSLA,2025-05-12 08:56:09.370950,322.5233,2025-05-12 08:57:10.616416,322.3387,-0.18,Breakout
MSFT,2025-05-12 08:56:10.154001,447.3943,2025-05-12 08:56:10.353061,447.3943,0.0,Breakout
TSLA,2025-05-12 08:57:10.441252,322.3387,2025-05-12 08:57:14.846937,322.3498,0.01,Breakout
MSFT,2025-05-12 08:57:11.151762,447.5,2025-05-12 08:57:11.333405,447.5,0.0,Breakout
TSLA,2025-05-12 08:57:14.659546,322.3498,2025-05-12 08:58:16.582433,321.72,-0.63,Breakout
MSFT,2025-05-12 08:57:15.397747,447.5,2025-05-12 08:57:15.580344,447.5,0.0,Breakout
TSLA,2025-05-12 08:58:16.396043,321.72,2025-05-12 08:58:19.789168,321.7398,0.02,Breakout
TSLA,2025-05-12 08:58:19.608572,321.7398,2025-05-12 08:59:20.425724,321.96,0.22,Breakout
MSFT,2025-05-12 08:58:20.358139,447.32,2025-05-12 08:58:20.538571,447.32,0.0,Breakout
TSLA,2025-05-12 08:59:20.240575,321.96,2025-05-12 08:59:23.554778,321.93,-0.03,Breakout
MSFT,2025-05-12 08:59:20.984214,447.0,2025-05-12 08:59:21.160864,447.0,0.0,Breakout
TSLA,2025-05-12 08:59:23.378721,321.93,2025-05-12 09:00:18.022848,322.0899,0.16,Breakout
MSFT,2025-05-12 08:59:24.101095,447.0,2025-05-12 08:59:24.278186,447.0,0.0,Breakout
TSLA,2025-05-12 09:00:17.837255,322.0899,2025-05-12 09:00:41.838137,321.99,-0.1,Breakout
MSFT,2025-05-12 09:00:18.581405,447.0,2025-05-12 09:00:18.768684,447.0,0.0,Breakout
TSLA,2025-05-12 09:00:41.659511,321.99,2025-05-12 09:00:53.151530,321.95,-0.04,Breakout
MSFT,2025-05-12 09:00:42.415500,447.0,2025-05-12 09:00:42.601909,447.0,0.0,Breakout
AAPL,2025-05-12 09:00:52.205937,211.31,2025-05-12 09:00:52.399053,211.31,0.0,Breakout
TSLA,2025-05-12 09:00:52.956855,321.95,2025-05-12 09:00:58.282502,321.98,0.03,Breakout
MSFT,2025-05-12 09:00:53.723845,447.0,2025-05-12 09:00:53.901895,447.0,0.0,Breakout
AAPL,2025-05-12 09:00:57.329325,211.39,2025-05-12 09:00:57.514392,211.39,0.0,Breakout
TSLA,2025-05-12 09:00:58.086479,321.98,2025-05-12 09:01:09.449849,322.0,0.02,Breakout
MSFT,2025-05-12 09:00:58.855965,447.0,2025-05-12 09:00:59.036939,447.0,0.0,Breakout
TSLA,2025-05-12 09:01:09.268083,322.0,2025-05-12 09:01:18.772738,321.95,-0.05,Breakout
MSFT,2025-05-12 09:01:10.041172,447.0,2025-05-12 09:01:10.219612,447.0,0.0,Breakout
TSLA,2025-05-12 09:01:18.591057,321.95,2025-05-12 09:01:31.897037,321.95,0.0,Breakout
MSFT,2025-05-12 09:01:19.366897,447.0,2025-05-12 09:01:19.548247,447.0,0.0,Breakout
TSLA,2025-05-12 09:01:31.716335,321.95,2025-05-12 09:01:45.994303,321.86,-0.09,Breakout
MSFT,2025-05-12 09:01:32.481922,447.0,2025-05-12 09:01:32.663957,447.0,0.0,Breakout
TSLA,2025-05-12 09:01:45.795493,321.86,2025-05-12 09:01:53.818711,321.8963,0.04,Breakout
MSFT,2025-05-12 09:01:46.543376,447.0,2025-05-12 09:01:46.726202,447.0,0.0,Breakout
TSLA,2025-05-12 09:01:53.643143,321.8963,2025-05-12 09:02:02.223614,321.8963,0.0,Breakout
MSFT,2025-05-12 09:01:54.375108,447.0,2025-05-12 09:01:54.566300,447.0,0.0,Breakout
TSLA,2025-05-12 09:02:02.038553,321.8963,2025-05-12 09:02:10.050117,321.87,-0.03,Breakout
MSFT,2025-05-12 09:02:02.793241,447.1,2025-05-12 09:02:02.984973,447.1,0.0,Breakout
TSLA,2025-05-12 09:02:09.872881,321.87,2025-05-12 09:02:12.901769,321.87,0.0,Breakout
MSFT,2025-05-12 09:02:10.605033,447.1,2025-05-12 09:02:10.788833,447.1,0.0,Breakout
TSLA,2025-05-12 09:02:12.714926,321.87,2025-05-12 09:02:28.518712,321.88,0.01,Breakout
MSFT,2025-05-12 09:02:13.474619,447.1,2025-05-12 09:02:13.649213,447.1,0.0,Breakout
TSLA,2025-05-12 09:02:27.016738,321.88,2025-05-12 09:02:56.798505,321.91,0.03,Breakout
TSLA,2025-05-12 09:02:28.350133,321.88,2025-05-12 09:02:58.176249,321.989,0.11,Breakout
MSFT,2025-05-12 09:02:29.068547,447.13,2025-05-12 09:02:29.257524,447.13,0.0,Breakout
TSLA,2025-05-12 09:02:56.617904,321.91,2025-05-12 09:03:13.976970,321.99,0.08,Breakout
TSLA,2025-05-12 09:02:57.999088,321.989,2025-05-12 09:03:31.998954,321.9902,0.0,Breakout
MSFT,2025-05-12 09:02:58.737716,447.13,2025-05-12 09:02:58.920005,447.13,0.0,Breakout
TSLA,2025-05-12 09:03:13.772253,321.99,2025-05-12 09:04:33.728838,321.9,-0.09,Breakout
MSFT,2025-05-12 09:03:14.618287,447.13,2025-05-12 09:03:14.802064,447.13,0.0,Breakout
TSLA,2025-05-12 09:03:31.806581,321.9902,2025-05-12 09:04:36.614043,321.9499,-0.04,Breakout
MSFT,2025-05-12 09:03:32.603461,447.13,2025-05-12 09:03:32.783864,447.13,0.0,Breakout
TSLA,2025-05-12 09:04:33.540923,321.9,2025-05-12 09:05:37.637481,321.75,-0.15,Breakout
TSLA,2025-05-12 09:04:36.427829,321.9499,2025-05-12 09:05:42.031412,321.75,-0.2,Breakout
MSFT,2025-05-12 09:04:37.207360,447.15,2025-05-12 09:04:37.397800,447.15,0.0,Breakout
TSLA,2025-05-12 09:05:37.462782,321.75,2025-05-12 09:06:42.670974,321.54,-0.21,Breakout
MSFT,2025-05-12 09:05:38.207196,447.0,2025-05-12 09:05:38.388051,447.0,0.0,Breakout
TSLA,2025-05-12 09:05:41.843077,321.75,2025-05-12 09:06:47.586237,321.64,-0.11,Breakout
MSFT,2025-05-12 09:05:42.612126,447.0,2025-05-12 09:05:42.817262,447.0,0.0,Breakout
TSLA,2025-05-12 09:06:42.494245,321.54,2025-05-12 09:07:48.704083,321.4781,-0.06,Breakout
MSFT,2025-05-12 09:06:43.252311,446.786,2025-05-12 09:06:43.440082,446.786,0.0,Breakout
TSLA,2025-05-12 09:06:47.402268,321.64,2025-05-12 09:07:53.437542,321.5,-0.14,Breakout
MSFT,2025-05-12 09:06:48.167190,446.786,2025-05-12 09:06:48.342348,446.786,0.0,Breakout
TSLA,2025-05-12 09:07:48.512929,321.4781,2025-05-12 09:08:54.550812,321.46,-0.02,Breakout
MSFT,2025-05-12 09:07:49.305385,446.6,2025-05-12 09:07:49.502509,446.6,0.0,Breakout
TSLA,2025-05-12 09:07:53.267146,321.5,2025-05-12 09:08:58.546845,321.4512,-0.05,Breakout
MSFT,2025-05-12 09:07:53.990985,446.6,2025-05-12 09:07:54.163832,446.6,0.0,Breakout
TSLA,2025-05-12 09:08:54.381110,321.46,2025-05-12 09:09:59.568081,321.2722,-0.19,Breakout
MSFT,2025-05-12 09:08:55.109283,446.5,2025-05-12 09:08:55.289260,446.5,0.0,Breakout
TSLA,2025-05-12 09:08:58.368222,321.4512,2025-05-12 09:10:04.374549,321.3553,-0.1,Breakout
MSFT,2025-05-12 09:08:59.098147,446.5,2025-05-12 09:08:59.272484,446.5,0.0,Breakout
TSLA,2025-05-12 09:09:59.394863,321.2722,2025-05-12 09:11:05.549503,321.55,0.28,Breakout
MSFT,2025-05-12 09:10:00.097190,446.51,2025-05-12 09:10:00.274033,446.51,0.0,Breakout
TSLA,2025-05-12 09:10:04.190809,321.3553,2025-05-12 09:11:10.132568,321.59,0.23,Breakout
MSFT,2025-05-12 09:10:04.906548,446.51,2025-05-12 09:10:05.090376,446.51,0.0,Breakout
TSLA,2025-05-12 09:11:05.371409,321.55,2025-05-12 09:11:50.328340,321.6,0.05,Breakout
MSFT,2025-05-12 09:11:06.111387,446.61,2025-05-12 09:11:06.289596,446.61,0.0,Breakout
TSLA,2025-05-12 09:11:09.965432,321.59,2025-05-12 09:12:51.692228,321.54,-0.05,Breakout
MSFT,2025-05-12 09:11:10.705044,446.61,2025-05-12 09:11:10.888000,446.61,0.0,Breakout
TSLA,2025-05-12 09:11:50.144737,321.6,2025-05-12 09:12:54.917380,321.559,-0.04,Breakout
MSFT,2025-05-12 09:11:50.889912,446.76,2025-05-12 09:11:51.071848,446.76,0.0,Breakout
TSLA,2025-05-12 09:12:51.504534,321.54,2025-05-12 09:13:55.606065,321.94,0.4,Breakout
TSLA,2025-05-12 09:12:54.726142,321.559,2025-05-12 09:14:00.288603,321.93,0.37,Breakout
MSFT,2025-05-12 09:12:55.501231,446.88,2025-05-12 09:12:55.684686,446.88,0.0,Breakout
TSLA,2025-05-12 09:13:55.408350,321.94,2025-05-12 09:15:01.639961,321.8691,-0.07,Breakout
MSFT,2025-05-12 09:13:56.189526,446.75,2025-05-12 09:13:56.374617,446.75,0.0,Breakout
TSLA,2025-05-12 09:14:00.091998,321.93,2025-05-12 09:15:05.403644,321.85,-0.08,Breakout
MSFT,2025-05-12 09:14:00.862598,446.75,2025-05-12 09:14:01.061151,446.75,0.0,Breakout
TSLA,2025-05-12 09:15:01.454335,321.8691,2025-05-12 09:16:06.624477,321.97,0.1,Breakout
MSFT,2025-05-12 09:15:02.227531,446.6688,2025-05-12 09:15:02.425507,446.6688,0.0,Breakout
TSLA,2025-05-12 09:15:05.215315,321.85,2025-05-12 09:16:11.557094,321.97,0.12,Breakout
MSFT,2025-05-12 09:15:06.020940,446.6688,2025-05-12 09:15:06.206945,446.6688,0.0,Breakout
TSLA,2025-05-12 09:16:06.430258,321.97,2025-05-12 09:17:12.874910,321.72,-0.25,Breakout
MSFT,2025-05-12 09:16:07.217283,447.0,2025-05-12 09:16:07.423287,447.0,0.0,Breakout
TSLA,2025-05-12 09:16:11.373927,321.97,2025-05-12 09:17:16.796124,321.72,-0.25,Breakout
MSFT,2025-05-12 09:16:12.135506,447.0,2025-05-12 09:16:12.331251,447.0,0.0,Breakout
TSLA,2025-05-12 09:17:12.682045,321.72,2025-05-12 09:18:17.748280,321.41,-0.31,Breakout
MSFT,2025-05-12 09:17:13.508767,446.6,2025-05-12 09:17:13.695118,446.6,0.0,Breakout
TSLA,2025-05-12 09:17:16.606835,321.72,2025-05-12 09:18:22.657346,321.4948,-0.23,Breakout
MSFT,2025-05-12 09:17:17.397377,446.6,2025-05-12 09:17:17.588778,446.6,0.0,Breakout
TSLA,2025-05-12 09:18:17.472273,321.41,2025-05-12 09:19:23.586336,321.36,-0.05,Breakout
MSFT,2025-05-12 09:18:18.472566,446.36,2025-05-12 09:18:18.740041,446.36,0.0,Breakout
TSLA,2025-05-12 09:18:22.467141,321.4948,2025-05-12 09:19:27.968146,321.33,-0.16,Breakout
MSFT,2025-05-12 09:18:23.251460,446.36,2025-05-12 09:18:23.440378,446.36,0.0,Breakout
TSLA,2025-05-12 09:19:23.394166,321.36,2025-05-12 09:20:28.530398,321.0,-0.36,Breakout
MSFT,2025-05-12 09:19:24.151580,446.71,2025-05-12 09:19:24.338979,446.71,0.0,Breakout
TSLA,2025-05-12 09:19:27.786603,321.33,2025-05-12 09:20:34.066768,321.0101,-0.32,Breakout
MSFT,2025-05-12 09:19:29.062894,446.71,2025-05-12 09:19:29.406913,446.71,0.0,Breakout
TSLA,2025-05-12 09:20:28.352003,321.0,2025-05-12 09:21:35.516575,321.2891,0.29,Breakout
MSFT,2025-05-12 09:20:29.088716,447.0,2025-05-12 09:20:29.266267,447.0,0.0,Breakout
TSLA,2025-05-12 09:20:33.887187,321.0101,2025-05-12 09:21:40.004507,321.2891,0.28,Breakout
MSFT,2025-05-12 09:20:34.613740,447.01,2025-05-12 09:20:34.787516,447.01,0.0,Breakout
TSLA,2025-05-12 09:21:35.324609,321.2891,2025-05-12 09:22:41.477030,321.0216,-0.27,Breakout
MSFT,2025-05-12 09:21:36.061710,447.2,2025-05-12 09:21:36.239141,447.2,0.0,Breakout
TSLA,2025-05-12 09:21:39.840764,321.2891,2025-05-12 09:22:45.584696,321.01,-0.28,Breakout
MSFT,2025-05-12 09:21:40.569171,447.2,2025-05-12 09:21:40.754065,447.2,0.0,Breakout
TSLA,2025-05-12 09:22:41.294651,321.0216,2025-05-12 09:24:27.429582,321.12,0.1,Breakout
MSFT,2025-05-12 09:22:42.039883,447.2075,2025-05-12 09:22:42.223259,447.2075,0.0,Breakout
TSLA,2025-05-12 09:22:45.399909,321.01,2025-05-12 09:39:44.329291,315.12,-5.89,Breakout
MSFT,2025-05-12 09:22:46.165671,447.5,2025-05-12 09:22:46.350040,447.5,0.0,Breakout
TSLA,2025-05-12 09:24:27.235511,321.12,2025-05-12 09:40:45.159586,315.0,-6.12,Breakout
MSFT,2025-05-12 09:24:27.988480,447.23,2025-05-12 09:24:28.162665,447.23,0.0,Breakout
TSLA,2025-05-12 09:39:44.151553,315.12,2025-05-12 09:40:47.734360,314.89,-0.23,Breakout
TSLA,2025-05-12 09:40:44.963846,315.0,2025-05-12 09:41:20.310516,314.818,-0.18,Breakout
TSLA,2025-05-12 09:40:47.545758,314.89,2025-05-12 09:41:52.007916,313.23,-1.66,Breakout
TSLA,2025-05-12 09:41:20.131851,314.818,2025-05-12 09:42:53.552749,312.2999,-2.52,Breakout
TSLA,2025-05-12 09:41:51.817612,313.23,2025-05-12 09:42:56.978870,312.38,-0.85,Breakout
TSLA,2025-05-12 09:42:53.359401,312.2999,2025-05-12 09:44:01.771515,312.1499,-0.15,Breakout
TSLA,2025-05-12 09:42:56.790204,312.38,2025-05-12 09:45:02.406052,313.046,0.67,Breakout
TSLA,2025-05-12 09:44:01.576184,312.1499,2025-05-12 09:45:06.812063,312.85,0.7,Breakout
TSLA,2025-05-12 09:45:02.213395,313.046,2025-05-12 09:46:07.428653,312.795,-0.25,Breakout
TSLA,2025-05-12 09:45:06.630664,312.85,2025-05-12 09:46:12.384564,312.56,-0.29,Breakout
TSLA,2025-05-12 09:46:07.243947,312.795,2025-05-12 09:47:13.677267,312.05,-0.75,Breakout
TSLA,2025-05-12 09:46:12.202842,312.56,2025-05-12 09:47:17.532994,312.1612,-0.4,Breakout
TSLA,2025-05-12 09:47:13.494667,312.05,2025-05-12 09:48:18.395955,312.95,0.9,Breakout
TSLA,2025-05-12 09:47:17.354785,312.1612,2025-05-12 09:48:22.588376,312.86,0.7,Breakout
TSLA,2025-05-12 09:48:18.216501,312.95,2025-05-12 09:49:23.376700,314.04,1.09,Breakout
TSLA,2025-05-12 09:48:22.408798,312.86,2025-05-12 09:49:27.868677,314.0,1.14,Breakout
TSLA,2025-05-12 09:49:23.196403,314.04,2025-05-12 09:50:28.349955,314.32,0.28,Breakout
TSLA,2025-05-12 09:49:27.690540,314.0,2025-05-12 09:50:33.287049,314.394,0.39,Breakout
TSLA,2025-05-12 09:50:28.168226,314.32,2025-05-12 09:51:34.423511,314.1259,-0.19,Breakout
TSLA,2025-05-12 09:50:33.081087,314.394,2025-05-12 09:51:38.643628,314.12,-0.27,Breakout
TSLA,2025-05-12 09:51:34.256122,314.1259,2025-05-12 09:52:39.327446,315.545,1.42,Breakout
TSLA,2025-05-12 09:51:38.465694,314.12,2025-05-12 09:52:43.657435,315.67,1.55,Breakout
TSLA,2025-05-12 09:52:39.155661,315.545,2025-05-12 09:53:44.370153,316.93,1.38,Breakout
TSLA,2025-05-12 09:52:43.476866,315.67,2025-05-12 09:53:48.971994,317.1085,1.44,Breakout
TSLA,2025-05-12 09:53:44.189788,316.93,2025-05-12 09:54:50.382275,316.42,-0.51,Breakout
TSLA,2025-05-12 09:53:48.778770,317.1085,2025-05-12 09:54:54.745227,316.16,-0.95,Breakout
TSLA,2025-05-12 09:54:50.201945,316.42,2025-05-12 09:55:56.425440,314.5199,-1.9,Breakout
TSLA,2025-05-12 09:54:54.564013,316.16,2025-05-12 09:56:00.376098,314.72,-1.44,Breakout
TSLA,2025-05-12 09:55:56.234567,314.5199,2025-05-12 09:57:01.475237,315.08,0.56,Breakout
TSLA,2025-05-12 09:56:00.189925,314.72,2025-05-12 09:57:06.068436,314.55,-0.17,Breakout
TSLA,2025-05-12 09:57:01.291244,315.08,2025-05-12 09:58:07.363168,315.088,0.01,Breakout
TSLA,2025-05-12 09:57:05.887030,314.55,2025-05-12 09:58:11.947195,314.98,0.43,Breakout
TSLA,2025-05-12 09:58:07.181275,315.088,2025-05-12 09:59:13.381926,315.98,0.89,Breakout
TSLA,2025-05-12 09:58:11.758889,314.98,2025-05-12 09:59:18.080638,315.785,0.81,Breakout
TSLA,2025-05-12 09:59:13.191847,315.98,2025-05-12 10:00:19.356761,314.72,-1.26,Breakout
TSLA,2025-05-12 09:59:17.906784,315.785,2025-05-12 10:00:23.224189,314.6169,-1.17,Breakout
TSLA,2025-05-12 10:00:19.174578,314.72,2025-05-12 10:01:28.418668,316.48,1.76,Breakout
TSLA,2025-05-12 10:00:23.001925,314.6169,2025-05-12 10:02:29.504227,316.9799,2.36,Breakout
TSLA,2025-05-12 10:01:28.240960,316.48,2025-05-12 10:02:34.106936,316.993,0.51,Breakout
TSLA,2025-05-12 10:02:29.317572,316.9799,2025-05-12 10:03:35.382240,316.405,-0.57,Breakout
TSLA,2025-05-12 10:02:33.919193,316.993,2025-05-12 10:03:39.650899,316.737,-0.26,Breakout
TSLA,2025-05-12 10:03:35.195821,316.405,2025-05-12 10:04:40.448814,316.68,0.28,Breakout
TSLA,2025-05-12 10:03:39.465154,316.737,2025-05-12 10:04:45.465017,316.78,0.04,Breakout
TSLA,2025-05-12 10:04:40.267852,316.68,2025-05-12 10:05:46.370117,317.3255,0.65,Breakout
TSLA,2025-05-12 10:04:45.283212,316.78,2025-05-12 10:05:50.781114,317.3101,0.53,Breakout
TSLA,2025-05-12 10:05:46.192813,317.3255,2025-05-12 10:06:51.400654,317.31,-0.02,Breakout
TSLA,2025-05-12 10:05:50.607348,317.3101,2025-05-12 10:06:56.410569,317.16,-0.15,Breakout
TSLA,2025-05-12 10:06:51.220748,317.31,2025-05-12 10:07:14.607035,317.34,0.03,Breakout
TSLA,2025-05-12 10:06:56.213344,317.16,2025-05-12 10:08:15.385002,317.8762,0.72,Breakout
TSLA,2025-05-12 10:07:14.409587,317.34,2025-05-12 10:08:18.008985,318.015,0.68,Breakout
TSLA,2025-05-12 10:08:15.190138,317.8762,2025-05-12 10:09:18.715219,316.96,-0.92,Breakout
TSLA,2025-05-12 10:08:17.842795,318.015,2025-05-12 10:09:21.374087,316.9,-1.12,Breakout
TSLA,2025-05-12 10:09:18.525938,316.96,2025-05-12 10:10:22.139885,316.86,-0.1,Breakout
TSLA,2025-05-12 10:09:21.167942,316.9,2025-05-12 10:10:24.806640,316.625,-0.27,Breakout
TSLA,2025-05-12 10:10:21.943738,316.86,2025-05-12 10:11:25.582619,316.68,-0.18,Breakout
TSLA,2025-05-12 10:10:24.620476,316.625,2025-05-12 10:11:28.129372,316.515,-0.11,Breakout
TSLA,2025-05-12 10:11:25.362786,316.68,2025-05-12 10:12:28.835182,317.14,0.46,Breakout
TSLA,2025-05-12 10:11:27.940807,316.515,2025-05-12 10:12:31.306156,317.1,0.59,Breakout
TSLA,2025-05-12 10:12:28.639907,317.14,2025-05-12 10:13:32.134749,317.34,0.2,Breakout
TSLA,2025-05-12 10:12:31.122889,317.1,2025-05-12 10:13:34.531781,317.41,0.31,Breakout
TSLA,2025-05-12 10:13:31.936996,317.34,2025-05-12 10:14:35.238414,317.1424,-0.2,Breakout
TSLA,2025-05-12 10:13:34.342424,317.41,2025-05-12 10:14:37.715970,317.2672,-0.14,Breakout
TSLA,2025-05-12 10:14:35.040521,317.1424,2025-05-12 10:24:06.061259,319.464,2.32,Breakout
MSFT,2025-05-12 10:14:35.849222,443.88,2025-05-12 10:14:38.511160,443.96,0.08,Breakout
TSLA,2025-05-12 10:14:37.528984,317.2672,2025-05-12 10:25:06.968308,318.005,0.74,Breakout
MSFT,2025-05-12 10:14:38.322068,443.96,2025-05-12 10:24:06.871254,444.305,0.35,Breakout
TSLA,2025-05-12 10:24:05.870052,319.464,2025-05-12 10:25:09.861880,317.87,-1.59,Breakout
MSFT,2025-05-12 10:24:06.680638,444.305,2025-05-12 10:25:07.734787,444.395,0.09,Breakout
TSLA,2025-05-12 10:25:06.624222,318.005,2025-05-12 10:26:10.688576,317.42,-0.58,Breakout
MSFT,2025-05-12 10:25:07.558342,444.395,2025-05-12 10:25:10.762341,444.395,0.0,Breakout
TSLA,2025-05-12 10:25:09.679418,317.87,2025-05-12 10:26:13.493276,317.2384,-0.63,Breakout
MSFT,2025-05-12 10:25:10.577589,444.395,2025-05-12 10:26:11.481865,444.44,0.05,Breakout
TSLA,2025-05-12 10:26:10.483130,317.42,2025-05-12 10:27:14.370673,316.79,-0.63,Breakout
MSFT,2025-05-12 10:26:11.288962,444.44,2025-05-12 10:26:14.281327,444.49,0.05,Breakout
TSLA,2025-05-12 10:26:13.309148,317.2384,2025-05-12 10:27:17.159261,316.88,-0.36,Breakout
MSFT,2025-05-12 10:26:14.105049,444.49,2025-05-12 10:27:15.188648,443.89,-0.6,Breakout
TSLA,2025-05-12 10:27:14.185431,316.79,2025-05-12 10:28:18.425889,315.35,-1.44,Breakout
