Date,0
2023-06-22,33333.333333333336
2023-06-23,33333.333333333336
2023-06-26,33333.333333333336
2023-06-27,33333.333333333336
2023-06-28,33333.333333333336
2023-06-29,33333.333333333336
2023-06-30,33333.333333333336
2023-07-03,33333.333333333336
2023-07-05,33333.333333333336
2023-07-06,33333.333333333336
2023-07-07,33333.333333333336
2023-07-10,33333.333333333336
2023-07-11,33333.333333333336
2023-07-12,33333.333333333336
2023-07-13,33333.333333333336
2023-07-14,33333.333333333336
2023-07-17,33333.333333333336
2023-07-18,33333.333333333336
2023-07-19,33333.333333333336
2023-07-20,33333.333333333336
2023-07-21,33333.333333333336
2023-07-24,33333.333333333336
2023-07-25,33333.333333333336
2023-07-26,33333.333333333336
2023-07-27,33333.333333333336
2023-07-28,33333.333333333336
2023-07-31,33333.333333333336
2023-08-01,33333.333333333336
2023-08-02,33333.333333333336
2023-08-03,33333.333333333336
2023-08-04,33333.333333333336
2023-08-07,33333.333333333336
2023-08-08,33333.333333333336
2023-08-09,33333.333333333336
2023-08-10,33333.333333333336
2023-08-11,33333.333333333336
2023-08-14,33333.333333333336
2023-08-15,33333.333333333336
2023-08-16,33333.333333333336
2023-08-17,33333.333333333336
2023-08-18,33333.333333333336
2023-08-21,33333.333333333336
2023-08-22,33333.333333333336
2023-08-23,33333.333333333336
2023-08-24,33333.333333333336
2023-08-25,33333.333333333336
2023-08-28,33333.333333333336
2023-08-29,33333.333333333336
2023-08-30,33333.333333333336
2023-08-31,33333.333333333336
2023-09-01,33333.333333333336
2023-09-05,33333.333333333336
2023-09-06,33333.333333333336
2023-09-07,33333.333333333336
2023-09-08,33333.333333333336
2023-09-11,33333.333333333336
2023-09-12,33333.333333333336
2023-09-13,33333.333333333336
2023-09-14,33333.333333333336
2023-09-15,33333.333333333336
2023-09-18,33333.333333333336
2023-09-19,33333.333333333336
2023-09-20,33333.333333333336
2023-09-21,33333.333333333336
2023-09-22,33333.333333333336
2023-09-25,33333.333333333336
2023-09-26,33333.333333333336
2023-09-27,33333.333333333336
2023-09-28,33333.333333333336
2023-09-29,33333.333333333336
2023-10-02,33333.333333333336
2023-10-03,33333.333333333336
2023-10-04,33333.333333333336
2023-10-05,33333.333333333336
2023-10-06,33333.333333333336
2023-10-09,33333.333333333336
2023-10-10,33333.333333333336
2023-10-11,33333.333333333336
2023-10-12,33333.333333333336
2023-10-13,33333.333333333336
2023-10-16,33333.333333333336
2023-10-17,33333.333333333336
2023-10-18,33333.333333333336
2023-10-19,33333.333333333336
2023-10-20,33333.333333333336
2023-10-23,33333.333333333336
2023-10-24,33333.333333333336
2023-10-25,33333.333333333336
2023-10-26,33333.333333333336
2023-10-27,33333.333333333336
2023-10-30,33333.333333333336
2023-10-31,33333.333333333336
2023-11-01,33333.333333333336
2023-11-02,33333.333333333336
2023-11-03,33333.333333333336
2023-11-06,33333.333333333336
2023-11-07,33333.333333333336
2023-11-08,33333.333333333336
2023-11-09,33333.333333333336
2023-11-10,33333.333333333336
2023-11-13,33333.333333333336
2023-11-14,33333.333333333336
2023-11-15,33333.333333333336
2023-11-16,33333.333333333336
2023-11-17,33333.333333333336
2023-11-20,33333.333333333336
2023-11-21,33333.333333333336
2023-11-22,33333.333333333336
2023-11-24,33333.333333333336
2023-11-27,33333.333333333336
2023-11-28,33333.333333333336
2023-11-29,33333.333333333336
2023-11-30,33333.333333333336
2023-12-01,33333.333333333336
2023-12-04,33333.333333333336
2023-12-05,33333.333333333336
2023-12-06,33333.333333333336
2023-12-07,33333.333333333336
2023-12-08,33333.333333333336
2023-12-11,33333.333333333336
2023-12-12,33333.333333333336
2023-12-13,33333.333333333336
2023-12-14,33333.333333333336
2023-12-15,33333.333333333336
2023-12-18,33333.333333333336
2023-12-19,33333.333333333336
2023-12-20,33333.333333333336
2023-12-21,33333.333333333336
2023-12-22,33333.333333333336
2023-12-26,33333.333333333336
2023-12-27,33333.333333333336
2023-12-28,33333.333333333336
2023-12-29,33333.333333333336
2024-01-02,33333.333333333336
2024-01-03,33333.333333333336
2024-01-04,33333.333333333336
2024-01-05,33333.333333333336
2024-01-08,33333.333333333336
2024-01-09,33333.333333333336
2024-01-10,33333.333333333336
2024-01-11,33333.333333333336
2024-01-12,33333.333333333336
2024-01-16,33333.333333333336
2024-01-17,33333.333333333336
2024-01-18,33333.333333333336
2024-01-19,33333.333333333336
2024-01-22,33333.333333333336
2024-01-23,33333.333333333336
2024-01-24,33333.333333333336
2024-01-25,33333.333333333336
2024-01-26,33333.333333333336
2024-01-29,33333.333333333336
2024-01-30,33333.333333333336
2024-01-31,33333.333333333336
2024-02-01,33333.333333333336
2024-02-02,33333.333333333336
2024-02-05,33333.333333333336
2024-02-06,33333.333333333336
2024-02-07,33333.333333333336
2024-02-08,33333.333333333336
2024-02-09,33333.333333333336
2024-02-12,33333.333333333336
2024-02-13,33333.333333333336
2024-02-14,33333.333333333336
2024-02-15,33333.333333333336
2024-02-16,33333.333333333336
2024-02-20,33333.333333333336
2024-02-21,33333.333333333336
2024-02-22,33333.333333333336
2024-02-23,33333.333333333336
2024-02-26,33333.333333333336
2024-02-27,33333.333333333336
2024-02-28,33333.333333333336
2024-02-29,33333.333333333336
2024-03-01,33333.333333333336
2024-03-04,33333.333333333336
2024-03-05,33333.333333333336
2024-03-06,33333.333333333336
2024-03-07,33333.333333333336
2024-03-08,33333.333333333336
2024-03-11,33333.333333333336
2024-03-12,33333.333333333336
2024-03-13,33333.333333333336
2024-03-14,33333.333333333336
2024-03-15,33333.333333333336
2024-03-18,33333.333333333336
2024-03-19,33333.333333333336
2024-03-20,33333.333333333336
2024-03-21,33333.333333333336
2024-03-22,33333.333333333336
2024-03-25,33333.333333333336
2024-03-26,33333.333333333336
2024-03-27,33333.333333333336
2024-03-28,33333.333333333336
2024-04-01,33333.333333333336
2024-04-02,33333.333333333336
2024-04-03,33333.333333333336
2024-04-04,33333.333333333336
2024-04-05,33333.333333333336
2024-04-08,33333.333333333336
2024-04-09,33333.333333333336
2024-04-10,33333.333333333336
2024-04-11,33333.333333333336
2024-04-12,33333.333333333336
2024-04-15,33333.333333333336
2024-04-16,33333.333333333336
2024-04-17,33333.333333333336
2024-04-18,33333.333333333336
2024-04-19,33333.333333333336
2024-04-22,33333.333333333336
2024-04-23,33333.333333333336
2024-04-24,33333.333333333336
2024-04-25,33333.333333333336
2024-04-26,33333.333333333336
2024-04-29,33333.333333333336
